menu_name,ingredient_canonical,n_total,k_count,freq,alpha_prior,beta_prior
육회,소금,1,1,1.0,2.0,1.0
육회,식용유,1,1,1.0,2.0,1.0
잔치국수,간장,4,4,1.0,5.0,1.0
잔치국수,후춧가루,4,4,1.0,5.0,1.0
잔치국수,마늘,4,4,1.0,5.0,1.0
잔치국수,청양고추,4,3,0.75,4.0,2.0
잔치국수,멸치,4,3,0.75,4.0,2.0
잔치국수,소금,4,3,0.75,4.0,2.0
잔치국수,식용유,4,3,0.75,4.0,2.0
잔치국수,고춧가루,4,3,0.75,4.0,2.0
잔치국수,애호박,4,2,0.5,3.0,3.0
잔치국수,계란,4,2,0.5,3.0,3.0
잔치국수,부추,4,2,0.5,3.0,3.0
잔치국수,맛술,4,2,0.5,3.0,3.0
잔치국수,소면,4,2,0.5,3.0,3.0
잔치국수,고추,4,2,0.5,3.0,3.0
잔치국수,물,4,2,0.5,3.0,3.0
잔치국수,마른소면,4,1,0.25,2.0,4.0
잔치국수,유부,4,1,0.25,2.0,4.0
잔치국수,당근,4,1,0.25,2.0,4.0
잔치국수,미나리,4,1,0.25,2.0,4.0
잔치국수,양파,4,1,0.25,2.0,4.0
잔치국수,채수,4,1,0.25,2.0,4.0
잔치국수,표고버섯,4,1,0.25,2.0,4.0
잔치국수,다시마,4,1,0.25,2.0,4.0
잔치국수,참치액,4,1,0.25,2.0,4.0
잔치국수,배추,4,1,0.25,2.0,4.0
잔치국수,소고기,4,1,0.25,2.0,4.0
잔치국수,대파,4,1,0.25,2.0,4.0
잔치국수,멸치액젓,4,1,0.25,2.0,4.0
잡채,간장,20,19,0.95,20.0,2.0
잡채,참기름,20,17,0.85,18.0,4.0
잡채,후춧가루,20,16,0.8,17.0,5.0
잡채,설탕,20,16,0.8,17.0,5.0
잡채,마늘,20,16,0.8,17.0,5.0
잡채,양파,20,14,0.7,15.0,7.0
잡채,통깨,20,13,0.65,14.0,8.0
잡채,식용유,20,13,0.65,14.0,8.0
잡채,맛술,20,11,0.55,12.0,10.0
잡채,소금,20,10,0.5,11.0,11.0
잡채,고추,20,10,0.5,11.0,11.0
잡채,당면,20,9,0.45,10.0,12.0
잡채,굴소스,20,9,0.45,10.0,12.0
잡채,돼지고기,20,8,0.4,9.0,13.0
잡채,표고버섯,20,7,0.35,8.0,14.0
잡채,당근,20,7,0.35,8.0,14.0
잡채,물,20,6,0.3,7.0,15.0
잡채,소고기,20,6,0.3,7.0,15.0
잡채,대파,20,6,0.3,7.0,15.0
잡채,목이버섯,20,5,0.25,6.0,16.0
잡채,계란,20,5,0.25,6.0,16.0
잡채,올리고당,20,5,0.25,6.0,16.0
잡채,부추,20,4,0.2,5.0,17.0
잡채,청피망,20,4,0.2,5.0,17.0
잡채,식초,20,4,0.2,5.0,17.0
잡채,전분,20,4,0.2,5.0,17.0
잡채,생강,20,4,0.2,5.0,17.0
잡채,우엉,20,3,0.15,4.0,18.0
잡채,피망,20,3,0.15,4.0,18.0
잡채,시금치,20,2,0.1,3.0,19.0
잡채,콩나물,20,2,0.1,3.0,19.0
잡채,느타리버섯,20,2,0.1,3.0,19.0
잡채,청양고추,20,2,0.1,3.0,19.0
잡채,고춧가루,20,2,0.1,3.0,19.0
잡채,오징어,20,2,0.1,3.0,19.0
잡채,새우,20,2,0.1,3.0,19.0
잡채,밥,20,2,0.1,3.0,19.0
잡채,연겨자,20,2,0.1,3.0,19.0
잡채,오이,20,2,0.1,3.0,19.0
잡채,두반장,20,2,0.1,3.0,19.0
잡채,애호박,20,1,0.05,2.0,20.0
잡채,어묵,20,1,0.05,2.0,20.0
잡채,고추장,20,1,0.05,2.0,20.0
잡채,갓,20,1,0.05,2.0,20.0
잡채,새송이버섯,20,1,0.05,2.0,20.0
잡채,홍피망,20,1,0.05,2.0,20.0
잡채,죽순,20,1,0.05,2.0,20.0
잡채,노두유,20,1,0.05,2.0,20.0
잡채,닭고기,20,1,0.05,2.0,20.0
잡채,가지,20,1,0.05,2.0,20.0
잡채,밀가루,20,1,0.05,2.0,20.0
잡채,현미밥,20,1,0.05,2.0,20.0
잡채,꿀,20,1,0.05,2.0,20.0
잡채,양배추,20,1,0.05,2.0,20.0
잡채,아몬드,20,1,0.05,2.0,20.0
잡채,건포도,20,1,0.05,2.0,20.0
잡채,즙,20,1,0.05,2.0,20.0
잡채,레몬즙,20,1,0.05,2.0,20.0
잡채,시나몬파우더,20,1,0.05,2.0,20.0
잡채,무,20,1,0.05,2.0,20.0
잡채,쌀,20,1,0.05,2.0,20.0
잡채,청포묵,20,1,0.05,2.0,20.0
잡채,고수,20,1,0.05,2.0,20.0
잡채,떡,20,1,0.05,2.0,20.0
잡채,파프리카,20,1,0.05,2.0,20.0
잡채,만가닥버섯,20,1,0.05,2.0,20.0
잡채,다진잣,20,1,0.05,2.0,20.0
잡채,양장피,20,1,0.05,2.0,20.0
잡채,크래미,20,1,0.05,2.0,20.0
잡채,치킨육수,20,1,0.05,2.0,20.0
장조림,간장,14,11,0.786,12.0,4.0
장조림,맛술,14,10,0.714,11.0,5.0
장조림,후춧가루,14,10,0.714,11.0,5.0
장조림,물,14,9,0.643,10.0,6.0
장조림,설탕,14,9,0.643,10.0,6.0
장조림,마늘,14,8,0.571,9.0,7.0
장조림,대파,14,7,0.5,8.0,8.0
장조림,올리고당,14,7,0.5,8.0,8.0
장조림,계란,14,5,0.357,6.0,10.0
장조림,통깨,14,5,0.357,6.0,10.0
장조림,고추,14,5,0.357,6.0,10.0
장조림,생강,14,5,0.357,6.0,10.0
장조림,소금,14,4,0.286,5.0,11.0
장조림,양파,14,4,0.286,5.0,11.0
장조림,닭고기,14,4,0.286,5.0,11.0
장조림,소고기,14,3,0.214,4.0,12.0
장조림,월계수잎,14,3,0.214,4.0,12.0
장조림,청양고추,14,3,0.214,4.0,12.0
장조림,참기름,14,3,0.214,4.0,12.0
장조림,버터,14,2,0.143,3.0,13.0
장조림,돼지고기,14,2,0.143,3.0,13.0
장조림,메추리알,14,2,0.143,3.0,13.0
장조림,파프리카,14,2,0.143,3.0,13.0
장조림,청상추,14,2,0.143,3.0,13.0
장조림,고기장조림,14,1,0.071,2.0,14.0
장조림,단무지,14,1,0.071,2.0,14.0
장조림,장조림국물,14,1,0.071,2.0,14.0
장조림,밥,14,1,0.071,2.0,14.0
장조림,우유,14,1,0.071,2.0,14.0
장조림,삼치,14,1,0.071,2.0,14.0
장조림,녹말가루,14,1,0.071,2.0,14.0
장조림,숙주,14,1,0.071,2.0,14.0
장조림,식용유,14,1,0.071,2.0,14.0
장조림,파,14,1,0.071,2.0,14.0
장조림,무,14,1,0.071,2.0,14.0
장조림,연겨자,14,1,0.071,2.0,14.0
장조림,된장,14,1,0.071,2.0,14.0
장조림,굴소스,14,1,0.071,2.0,14.0
장조림,고구마,14,1,0.071,2.0,14.0
장조림,새송이버섯,14,1,0.071,2.0,14.0
장조림,깨,14,1,0.071,2.0,14.0
장조림,다시마,14,1,0.071,2.0,14.0
장조림,멸치,14,1,0.071,2.0,14.0
장조림,김,14,1,0.071,2.0,14.0
장조림,현미밥,14,1,0.071,2.0,14.0
장조림,검은깨,14,1,0.071,2.0,14.0
장조림,통밀또띠아,14,1,0.071,2.0,14.0
장조림,치즈,14,1,0.071,2.0,14.0
장조림,크러쉬드레드페퍼,14,1,0.071,2.0,14.0
장조림,쪽파,14,1,0.071,2.0,14.0
장조림,멸치육수,14,1,0.071,2.0,14.0
장조림,식초,14,1,0.071,2.0,14.0
장조림,고추장,14,1,0.071,2.0,14.0
장조림,고춧가루,14,1,0.071,2.0,14.0
장조림,손질한고등어,14,1,0.071,2.0,14.0
장조림,들기름,14,1,0.071,2.0,14.0
장조림,매실액,14,1,0.071,2.0,14.0
장조림,연근,14,1,0.071,2.0,14.0
장조림,가지,14,1,0.071,2.0,14.0
장조림,연두,14,1,0.071,2.0,14.0
장조림,잡육육수,14,1,0.071,2.0,14.0
전복죽,전복,1,1,1.0,2.0,1.0
전복죽,쌀,1,1,1.0,2.0,1.0
전복죽,물,1,1,1.0,2.0,1.0
전복죽,참기름,1,1,1.0,2.0,1.0
전복죽,간장,1,1,1.0,2.0,1.0
전복죽,소금,1,1,1.0,2.0,1.0
전복죽,깨,1,1,1.0,2.0,1.0
족발,족발,1,1,1.0,2.0,1.0
족발,양파,1,1,1.0,2.0,1.0
족발,부추,1,1,1.0,2.0,1.0
족발,고추,1,1,1.0,2.0,1.0
족발,오이,1,1,1.0,2.0,1.0
족발,연겨자,1,1,1.0,2.0,1.0
족발,식초,1,1,1.0,2.0,1.0
족발,간장,1,1,1.0,2.0,1.0
족발,설탕,1,1,1.0,2.0,1.0
족발,참기름,1,1,1.0,2.0,1.0
족발,마늘,1,1,1.0,2.0,1.0
총각김치,대파,2,2,1.0,3.0,1.0
총각김치,양파,2,2,1.0,3.0,1.0
총각김치,생강,2,2,1.0,3.0,1.0
총각김치,마늘,2,2,1.0,3.0,1.0
총각김치,총각무,2,1,0.5,2.0,2.0
총각김치,쪽파,2,1,0.5,2.0,2.0
총각김치,소금,2,1,0.5,2.0,2.0
총각김치,배,2,1,0.5,2.0,2.0
총각김치,멸치액젓,2,1,0.5,2.0,2.0
총각김치,새우젓,2,1,0.5,2.0,2.0
총각김치,고춧가루,2,1,0.5,2.0,2.0
총각김치,설탕,2,1,0.5,2.0,2.0
총각김치,매실액,2,1,0.5,2.0,2.0
총각김치,찹쌀가루,2,1,0.5,2.0,2.0
총각김치,황태다시육수,2,1,0.5,2.0,2.0
총각김치,배추김치,2,1,0.5,2.0,2.0
총각김치,김치국물,2,1,0.5,2.0,2.0
총각김치,돼지고기,2,1,0.5,2.0,2.0
총각김치,감자,2,1,0.5,2.0,2.0
총각김치,고추,2,1,0.5,2.0,2.0
총각김치,두부,2,1,0.5,2.0,2.0
총각김치,물,2,1,0.5,2.0,2.0
총각김치,맛술,2,1,0.5,2.0,2.0
총각김치,후춧가루,2,1,0.5,2.0,2.0
총각김치,된장,2,1,0.5,2.0,2.0
총각김치,고추장,2,1,0.5,2.0,2.0
총각김치,간장,2,1,0.5,2.0,2.0
칼국수,간장,9,8,0.889,9.0,2.0
칼국수,칼국수면,9,7,0.778,8.0,3.0
칼국수,양파,9,7,0.778,8.0,3.0
칼국수,대파,9,7,0.778,8.0,3.0
칼국수,소금,9,6,0.667,7.0,4.0
칼국수,후춧가루,9,6,0.667,7.0,4.0
칼국수,마늘,9,6,0.667,7.0,4.0
칼국수,감자,9,5,0.556,6.0,5.0
칼국수,애호박,9,5,0.556,6.0,5.0
칼국수,청양고추,9,4,0.444,5.0,6.0
칼국수,물,9,4,0.444,5.0,6.0
칼국수,통깨,9,4,0.444,5.0,6.0
칼국수,고추,9,4,0.444,5.0,6.0
칼국수,고춧가루,9,3,0.333,4.0,7.0
칼국수,멸치,9,3,0.333,4.0,7.0
칼국수,맛술,9,3,0.333,4.0,7.0
칼국수,계란,9,3,0.333,4.0,7.0
칼국수,김,9,3,0.333,4.0,7.0
칼국수,당근,9,2,0.222,3.0,8.0
칼국수,다시마,9,2,0.222,3.0,8.0
칼국수,멸치액젓,9,2,0.222,3.0,8.0
칼국수,해물코인육수,9,1,0.111,2.0,9.0
칼국수,가리비,9,1,0.111,2.0,9.0
칼국수,미더덕,9,1,0.111,2.0,9.0
칼국수,팽이버섯,9,1,0.111,2.0,9.0
칼국수,해감한바지락조개,9,1,0.111,2.0,9.0
칼국수,황태채,9,1,0.111,2.0,9.0
칼국수,밀가루,9,1,0.111,2.0,9.0
칼국수,식용유,9,1,0.111,2.0,9.0
칼국수,손질바지락,9,1,0.111,2.0,9.0
칼국수,고추장,9,1,0.111,2.0,9.0
칼국수,된장,9,1,0.111,2.0,9.0
칼국수,닭고기,9,1,0.111,2.0,9.0
칼국수,소고기,9,1,0.111,2.0,9.0
칼국수,숙주,9,1,0.111,2.0,9.0
칼국수,불린고사리,9,1,0.111,2.0,9.0
칼국수,느타리버섯,9,1,0.111,2.0,9.0
칼국수,불린토란대,9,1,0.111,2.0,9.0
칼국수,무,9,1,0.111,2.0,9.0
칼국수,돼지고기,9,1,0.111,2.0,9.0
칼국수,쪽파,9,1,0.111,2.0,9.0
칼국수,땅콩,9,1,0.111,2.0,9.0
칼국수,라임또는레몬즙,9,1,0.111,2.0,9.0
칼국수,두반장,9,1,0.111,2.0,9.0
칼국수,굴소스,9,1,0.111,2.0,9.0
칼국수,설탕,9,1,0.111,2.0,9.0
콩나물국,콩나물,3,3,1.0,4.0,1.0
콩나물국,청양고추,3,3,1.0,4.0,1.0
콩나물국,마늘,3,3,1.0,4.0,1.0
콩나물국,새우젓,3,2,0.667,3.0,2.0
콩나물국,소금,3,2,0.667,3.0,2.0
콩나물국,멸치,3,2,0.667,3.0,2.0
콩나물국,배추김치,3,2,0.667,3.0,2.0
콩나물국,대파,3,2,0.667,3.0,2.0
콩나물국,쪽파,3,1,0.333,2.0,3.0
콩나물국,오징어,3,1,0.333,2.0,3.0
콩나물국,밥,3,1,0.333,2.0,3.0
콩나물국,고춧가루,3,1,0.333,2.0,3.0
콩나물국,맛술,3,1,0.333,2.0,3.0
콩나물국,후춧가루,3,1,0.333,2.0,3.0
콩나물국,김치국물,3,1,0.333,2.0,3.0
콩나물국,고추,3,1,0.333,2.0,3.0
콩나물국,간장,3,1,0.333,2.0,3.0
콩나물국,다시마,3,1,0.333,2.0,3.0
콩나물무침,통깨,152,112,0.737,113.0,41.0
콩나물무침,마늘,152,112,0.737,113.0,41.0
콩나물무침,참기름,152,104,0.684,105.0,49.0
콩나물무침,간장,152,101,0.664,102.0,52.0
콩나물무침,소금,152,76,0.5,77.0,77.0
콩나물무침,고춧가루,152,76,0.5,77.0,77.0
콩나물무침,설탕,152,63,0.414,64.0,90.0
콩나물무침,대파,152,50,0.329,51.0,103.0
콩나물무침,올리고당,152,50,0.329,51.0,103.0
콩나물무침,식초,152,47,0.309,48.0,106.0
콩나물무침,후춧가루,152,47,0.309,48.0,106.0
콩나물무침,고추,152,44,0.289,45.0,109.0
콩나물무침,콩나물,152,38,0.25,39.0,115.0
콩나물무침,양파,152,37,0.243,38.0,116.0
콩나물무침,맛술,152,37,0.243,38.0,116.0
콩나물무침,고추장,152,36,0.237,37.0,117.0
콩나물무침,청양고추,152,31,0.204,32.0,122.0
콩나물무침,물,152,28,0.184,29.0,125.0
콩나물무침,오이,152,25,0.164,26.0,128.0
콩나물무침,쪽파,152,24,0.158,25.0,129.0
콩나물무침,매실액,152,20,0.132,21.0,133.0
콩나물무침,식용유,152,19,0.125,20.0,134.0
콩나물무침,멸치액젓,152,17,0.112,18.0,136.0
콩나물무침,된장,152,17,0.112,18.0,136.0
콩나물무침,당근,152,14,0.092,15.0,139.0
콩나물무침,생강,152,14,0.092,15.0,139.0
콩나물무침,멸치,152,12,0.079,13.0,141.0
콩나물무침,들기름,152,11,0.072,12.0,142.0
콩나물무침,무,152,11,0.072,12.0,142.0
콩나물무침,미나리,152,10,0.066,11.0,143.0
콩나물무침,두부,152,10,0.066,11.0,143.0
콩나물무침,돼지고기,152,9,0.059,10.0,144.0
콩나물무침,깻잎,152,9,0.059,10.0,144.0
콩나물무침,김,152,9,0.059,10.0,144.0
콩나물무침,오징어,152,8,0.053,9.0,145.0
콩나물무침,부추,152,8,0.053,9.0,145.0
콩나물무침,브로콜리,152,8,0.053,9.0,145.0
콩나물무침,다시마,152,7,0.046,8.0,146.0
콩나물무침,달래,152,7,0.046,8.0,146.0
콩나물무침,시금치,152,6,0.039,7.0,147.0
콩나물무침,참치액,152,6,0.039,7.0,147.0
콩나물무침,계란,152,6,0.039,7.0,147.0
콩나물무침,깨,152,6,0.039,7.0,147.0
콩나물무침,마요네즈,152,6,0.039,7.0,147.0
콩나물무침,쌀,152,5,0.033,6.0,148.0
콩나물무침,소고기,152,5,0.033,6.0,148.0
콩나물무침,굴소스,152,5,0.033,6.0,148.0
콩나물무침,새우젓,152,5,0.033,6.0,148.0
콩나물무침,레몬즙,152,5,0.033,6.0,148.0
콩나물무침,느타리버섯,152,4,0.026,5.0,149.0
콩나물무침,월계수잎,152,4,0.026,5.0,149.0
콩나물무침,밥,152,4,0.026,5.0,149.0
콩나물무침,배추김치,152,4,0.026,5.0,149.0
콩나물무침,양배추,152,4,0.026,5.0,149.0
콩나물무침,버터,152,4,0.026,5.0,149.0
콩나물무침,배,152,4,0.026,5.0,149.0
콩나물무침,당면,152,3,0.02,4.0,150.0
콩나물무침,애호박,152,3,0.02,4.0,150.0
콩나물무침,전분,152,3,0.02,4.0,150.0
콩나물무침,채소,152,3,0.02,4.0,150.0
콩나물무침,새우,152,3,0.02,4.0,150.0
콩나물무침,황태채,152,3,0.02,4.0,150.0
콩나물무침,갓,152,3,0.02,4.0,150.0
콩나물무침,정종,152,3,0.02,4.0,150.0
콩나물무침,닭고기,152,3,0.02,4.0,150.0
콩나물무침,톳,152,3,0.02,4.0,150.0
콩나물무침,가지,152,3,0.02,4.0,150.0
콩나물무침,돌나물,152,3,0.02,4.0,150.0
콩나물무침,치킨파우더,152,3,0.02,4.0,150.0
콩나물무침,어묵,152,2,0.013,3.0,151.0
콩나물무침,유자청,152,2,0.013,3.0,151.0
콩나물무침,미더덕,152,2,0.013,3.0,151.0
콩나물무침,김치국물,152,2,0.013,3.0,151.0
콩나물무침,녹말가루,152,2,0.013,3.0,151.0
콩나물무침,육수,152,2,0.013,3.0,151.0
콩나물무침,찜용콩나물,152,2,0.013,3.0,151.0
콩나물무침,불린미역,152,2,0.013,3.0,151.0
콩나물무침,주꾸미,152,2,0.013,3.0,151.0
콩나물무침,치즈,152,2,0.013,3.0,151.0
콩나물무침,참치캔,152,2,0.013,3.0,151.0
콩나물무침,꿀,152,2,0.013,3.0,151.0
콩나물무침,갈비,152,2,0.013,3.0,151.0
콩나물무침,팽이버섯,152,2,0.013,3.0,151.0
콩나물무침,새송이버섯,152,2,0.013,3.0,151.0
콩나물무침,스윗칠리소스,152,2,0.013,3.0,151.0
콩나물무침,생굴,152,2,0.013,3.0,151.0
콩나물무침,올리브,152,2,0.013,3.0,151.0
콩나물무침,발사믹,152,2,0.013,3.0,151.0
콩나물무침,냉이,152,2,0.013,3.0,151.0
콩나물무침,꼬막,152,2,0.013,3.0,151.0
콩나물무침,참나물,152,2,0.013,3.0,151.0
콩나물무침,골뱅이통조림,152,2,0.013,3.0,151.0
콩나물무침,목이버섯,152,2,0.013,3.0,151.0
콩나물무침,세발나물,152,2,0.013,3.0,151.0
콩나물무침,취나물,152,2,0.013,3.0,151.0
콩나물무침,흑임자,152,2,0.013,3.0,151.0
콩나물무침,고수,152,2,0.013,3.0,151.0
콩나물무침,맛살,152,2,0.013,3.0,151.0
콩나물무침,숙주,152,2,0.013,3.0,151.0
콩나물무침,감자,152,2,0.013,3.0,151.0
콩나물무침,열무,152,2,0.013,3.0,151.0
콩나물무침,잣가루,152,2,0.013,3.0,151.0
콩나물무침,배즙,152,2,0.013,3.0,151.0
콩나물무침,쫄면,152,1,0.007,2.0,152.0
콩나물무침,상추,152,1,0.007,2.0,152.0
콩나물무침,표고버섯,152,1,0.007,2.0,152.0
콩나물무침,떡,152,1,0.007,2.0,152.0
콩나물무침,황태포,152,1,0.007,2.0,152.0
콩나물무침,멥쌀,152,1,0.007,2.0,152.0
콩나물무침,현미,152,1,0.007,2.0,152.0
콩나물무침,찬밥,152,1,0.007,2.0,152.0
콩나물무침,라면,152,1,0.007,2.0,152.0
콩나물무침,얼음,152,1,0.007,2.0,152.0
콩나물무침,아귀,152,1,0.007,2.0,152.0
콩나물무침,일자콩나물,152,1,0.007,2.0,152.0
콩나물무침,꽃게,152,1,0.007,2.0,152.0
콩나물무침,고사리나물,152,1,0.007,2.0,152.0
콩나물무침,현미밥,152,1,0.007,2.0,152.0
콩나물무침,버섯,152,1,0.007,2.0,152.0
콩나물무침,대구,152,1,0.007,2.0,152.0
콩나물무침,두절콩나물,152,1,0.007,2.0,152.0
콩나물무침,배추,152,1,0.007,2.0,152.0
콩나물무침,유자껍질,152,1,0.007,2.0,152.0
콩나물무침,폰즈소스,152,1,0.007,2.0,152.0
콩나물무침,아까오로시,152,1,0.007,2.0,152.0
콩나물무침,잡곡밥,152,1,0.007,2.0,152.0
콩나물무침,굴,152,1,0.007,2.0,152.0
콩나물무침,껍질강낭콩,152,1,0.007,2.0,152.0
콩나물무침,애플비니거,152,1,0.007,2.0,152.0
콩나물무침,순살아귀,152,1,0.007,2.0,152.0
콩나물무침,도라지,152,1,0.007,2.0,152.0
콩나물무침,옥수수통조림,152,1,0.007,2.0,152.0
콩나물무침,줄기명이,152,1,0.007,2.0,152.0
콩나물무침,알룰로스,152,1,0.007,2.0,152.0
콩나물무침,적채,152,1,0.007,2.0,152.0
콩나물무침,파인애플,152,1,0.007,2.0,152.0
콩나물무침,새싹,152,1,0.007,2.0,152.0
콩나물무침,땅콩,152,1,0.007,2.0,152.0
콩나물무침,가리비속살,152,1,0.007,2.0,152.0
콩나물무침,멍게살,152,1,0.007,2.0,152.0
콩나물무침,감태,152,1,0.007,2.0,152.0
콩나물무침,파래,152,1,0.007,2.0,152.0
콩나물무침,파,152,1,0.007,2.0,152.0
콩나물무침,두릅,152,1,0.007,2.0,152.0
콩나물무침,청포묵,152,1,0.007,2.0,152.0
콩나물무침,손질낙지,152,1,0.007,2.0,152.0
콩나물무침,소면,152,1,0.007,2.0,152.0
콩나물무침,통조림국물,152,1,0.007,2.0,152.0
콩나물무침,완두콩,152,1,0.007,2.0,152.0
콩나물무침,벌꿀,152,1,0.007,2.0,152.0
콩나물무침,시판깨소스,152,1,0.007,2.0,152.0
콩나물무침,샐러리,152,1,0.007,2.0,152.0
콩나물무침,바지락,152,1,0.007,2.0,152.0
콩나물무침,낙지,152,1,0.007,2.0,152.0
콩나물무침,레디쉬,152,1,0.007,2.0,152.0
콩나물무침,겨자,152,1,0.007,2.0,152.0
콩나물무침,손질된한치,152,1,0.007,2.0,152.0
콩나물무침,꼬시래기,152,1,0.007,2.0,152.0
콩나물무침,토마토,152,1,0.007,2.0,152.0
콩나물무침,밀가루,152,1,0.007,2.0,152.0
콩나물무침,참두릅,152,1,0.007,2.0,152.0
콩나물무침,홍피망,152,1,0.007,2.0,152.0
콩나물무침,산초기름,152,1,0.007,2.0,152.0
콩나물무침,청양초,152,1,0.007,2.0,152.0
콩나물무침,단무지,152,1,0.007,2.0,152.0
콩나물무침,오이지,152,1,0.007,2.0,152.0
콩나물무침,데친우렁이살,152,1,0.007,2.0,152.0
콩나물무침,치커리,152,1,0.007,2.0,152.0
콩나물무침,산초가루,152,1,0.007,2.0,152.0
콩나물무침,들깨,152,1,0.007,2.0,152.0
콩나물무침,자숙흑골뱅이,152,1,0.007,2.0,152.0
콩나물무침,삶은소면,152,1,0.007,2.0,152.0
콩나물무침,도토리묵,152,1,0.007,2.0,152.0
콩나물무침,파프리카,152,1,0.007,2.0,152.0
콩나물무침,연겨자,152,1,0.007,2.0,152.0
콩나물무침,자숙홍합살,152,1,0.007,2.0,152.0
콩나물무침,명란젓,152,1,0.007,2.0,152.0
콩나물무침,데친유채,152,1,0.007,2.0,152.0
콩나물무침,말린고춧잎,152,1,0.007,2.0,152.0
콩나물무침,사과,152,1,0.007,2.0,152.0
콩나물무침,건파래,152,1,0.007,2.0,152.0
콩나물무침,생곤드레,152,1,0.007,2.0,152.0
콩나물무침,자리돔,152,1,0.007,2.0,152.0
콩나물무침,래디시,152,1,0.007,2.0,152.0
콩나물무침,금귤즙,152,1,0.007,2.0,152.0
콩나물무침,콜라비,152,1,0.007,2.0,152.0
콩나물무침,채수,152,1,0.007,2.0,152.0
콩나물무침,제피잎,152,1,0.007,2.0,152.0
콩나물무침,꽃잎,152,1,0.007,2.0,152.0
콩나물무침,딜,152,1,0.007,2.0,152.0
콩나물무침,어린잎,152,1,0.007,2.0,152.0
콩나물무침,부순견과류,152,1,0.007,2.0,152.0
콩나물무침,골뱅이국물,152,1,0.007,2.0,152.0
콩나물무침,얼갈이,152,1,0.007,2.0,152.0
콩나물무침,은달래,152,1,0.007,2.0,152.0
콩나물무침,명란,152,1,0.007,2.0,152.0
콩나물무침,중하,152,1,0.007,2.0,152.0
콩나물무침,밤,152,1,0.007,2.0,152.0
콩나물무침,피쉬소스,152,1,0.007,2.0,152.0
콩나물무침,부침가루,152,1,0.007,2.0,152.0
콩나물무침,항정살,152,1,0.007,2.0,152.0
콩나물무침,바지락젓갈,152,1,0.007,2.0,152.0
콩나물무침,소주,152,1,0.007,2.0,152.0
콩나물무침,연근,152,1,0.007,2.0,152.0
콩나물무침,다진잣,152,1,0.007,2.0,152.0
콩나물무침,검은깨간것,152,1,0.007,2.0,152.0
콩나물무침,생연어,152,1,0.007,2.0,152.0
콩나물무침,아보카도,152,1,0.007,2.0,152.0
콩나물무침,모짜렐라볼,152,1,0.007,2.0,152.0
콩나물무침,래몬즙,152,1,0.007,2.0,152.0
콩나물무침,들깨가루,152,1,0.007,2.0,152.0
콩나물무침,반건조감말랭이,152,1,0.007,2.0,152.0
콩나물무침,물미역,152,1,0.007,2.0,152.0
콩나물무침,조리용술,152,1,0.007,2.0,152.0
콩나물무침,취청오이,152,1,0.007,2.0,152.0
콩나물무침,와인,152,1,0.007,2.0,152.0
콩나물무침,홀그레인머스타드,152,1,0.007,2.0,152.0
콩나물무침,봄동,152,1,0.007,2.0,152.0
파김치,쪽파,2,2,1.0,3.0,1.0
파김치,고춧가루,2,2,1.0,3.0,1.0
파김치,매실액,2,2,1.0,3.0,1.0
파김치,설탕,2,2,1.0,3.0,1.0
파김치,마늘,2,2,1.0,3.0,1.0
파김치,찹쌀가루,2,2,1.0,3.0,1.0
파김치,멸치액젓,2,1,0.5,2.0,2.0
파김치,멸치,2,1,0.5,2.0,2.0
파김치,간장,2,1,0.5,2.0,2.0
파김치,다시마,2,1,0.5,2.0,2.0
파전,식용유,5,5,1.0,6.0,1.0
파전,고추,5,4,0.8,5.0,2.0
파전,간장,5,4,0.8,5.0,2.0
파전,물,5,4,0.8,5.0,2.0
파전,쪽파,5,3,0.6,4.0,3.0
파전,청양고추,5,3,0.6,4.0,3.0
파전,부침가루,5,3,0.6,4.0,3.0
파전,대파,5,3,0.6,4.0,3.0
파전,식초,5,3,0.6,4.0,3.0
파전,계란,5,2,0.4,3.0,4.0
파전,고춧가루,5,2,0.4,3.0,4.0
파전,통깨,5,2,0.4,3.0,4.0
파전,소금,5,2,0.4,3.0,4.0
파전,소고기,5,1,0.2,2.0,5.0
파전,양파,5,1,0.2,2.0,5.0
파전,설탕,5,1,0.2,2.0,5.0
파전,마늘,5,1,0.2,2.0,5.0
파전,참기름,5,1,0.2,2.0,5.0
파전,후춧가루,5,1,0.2,2.0,5.0
파전,해물코인육수,5,1,0.2,2.0,5.0
파전,김,5,1,0.2,2.0,5.0
파전,생강,5,1,0.2,2.0,5.0
파전,기름,5,1,0.2,2.0,5.0
파전,밀가루,5,1,0.2,2.0,5.0
파전,굴,5,1,0.2,2.0,5.0
파전,새우,5,1,0.2,2.0,5.0
파전,조갯살,5,1,0.2,2.0,5.0
파전,오징어,5,1,0.2,2.0,5.0
파전,해물데친물,5,1,0.2,2.0,5.0
파전,맛술,5,1,0.2,2.0,5.0
파전,도토리가루,5,1,0.2,2.0,5.0
호떡,설탕,5,5,1.0,6.0,1.0
호떡,식용유,5,3,0.6,4.0,3.0
호떡,소금,5,3,0.6,4.0,3.0
호떡,계피,5,2,0.4,3.0,4.0
호떡,물,5,2,0.4,3.0,4.0
호떡,전분,5,2,0.4,3.0,4.0
호떡,호떡믹스,5,1,0.2,2.0,5.0
호떡,따듯한물,5,1,0.2,2.0,5.0
호떡,이스트,5,1,0.2,2.0,5.0
호떡,미국피칸,5,1,0.2,2.0,5.0
